date,name,circulation_a,management_circulation,non_circulation_a,total_a,total
2015/12/31,中国神华,16491037955,,0,16491037955,19889620455
2016/1/4,中国神华,16491037955,,0,16491037955,19889620455
2016/1/5,中国神华,16491037955,,0,16491037955,19889620455
2016/1/6,中国神华,16491037955,,0,16491037955,19889620455
2016/1/7,中国神华,16491037955,,0,16491037955,19889620455
2016/1/8,中国神华,16491037955,,0,16491037955,19889620455
2016/1/11,中国神华,16491037955,,0,16491037955,19889620455
2016/1/12,中国神华,16491037955,,0,16491037955,19889620455
2016/1/13,中国神华,16491037955,,0,16491037955,19889620455
2016/1/14,中国神华,16491037955,,0,16491037955,19889620455
2016/1/15,中国神华,16491037955,,0,16491037955,19889620455
2016/1/18,中国神华,16491037955,,0,16491037955,19889620455
2016/1/19,中国神华,16491037955,,0,16491037955,19889620455
2016/1/20,中国神华,16491037955,,0,16491037955,19889620455
2016/1/21,中国神华,16491037955,,0,16491037955,19889620455
2016/1/22,中国神华,16491037955,,0,16491037955,19889620455
2016/1/25,中国神华,16491037955,,0,16491037955,19889620455
2016/1/26,中国神华,16491037955,,0,16491037955,19889620455
2016/1/27,中国神华,16491037955,,0,16491037955,19889620455
2016/1/28,中国神华,16491037955,,0,16491037955,19889620455
2016/1/29,中国神华,16491037955,,0,16491037955,19889620455
2016/2/1,中国神华,16491037955,,0,16491037955,19889620455
2016/2/2,中国神华,16491037955,,0,16491037955,19889620455
2016/2/3,中国神华,16491037955,,0,16491037955,19889620455
2016/2/4,中国神华,16491037955,,0,16491037955,19889620455
2016/2/5,中国神华,16491037955,,0,16491037955,19889620455
2016/2/15,中国神华,16491037955,,0,16491037955,19889620455
2016/2/16,中国神华,16491037955,,0,16491037955,19889620455
2016/2/17,中国神华,16491037955,,0,16491037955,19889620455
2016/2/18,中国神华,16491037955,,0,16491037955,19889620455
2016/2/19,中国神华,16491037955,,0,16491037955,19889620455
2016/2/22,中国神华,16491037955,,0,16491037955,19889620455
2016/2/23,中国神华,16491037955,,0,16491037955,19889620455
2016/2/24,中国神华,16491037955,,0,16491037955,19889620455
2016/2/25,中国神华,16491037955,,0,16491037955,19889620455
2016/2/26,中国神华,16491037955,,0,16491037955,19889620455
2016/2/29,中国神华,16491037955,,0,16491037955,19889620455
2016/3/1,中国神华,16491037955,,0,16491037955,19889620455
2016/3/2,中国神华,16491037955,,0,16491037955,19889620455
2016/3/3,中国神华,16491037955,,0,16491037955,19889620455
2016/3/4,中国神华,16491037955,,0,16491037955,19889620455
2016/3/7,中国神华,16491037955,,0,16491037955,19889620455
2016/3/8,中国神华,16491037955,,0,16491037955,19889620455
2016/3/9,中国神华,16491037955,,0,16491037955,19889620455
2016/3/10,中国神华,16491037955,,0,16491037955,19889620455
2016/3/11,中国神华,16491037955,,0,16491037955,19889620455
2016/3/14,中国神华,16491037955,,0,16491037955,19889620455
2016/3/15,中国神华,16491037955,,0,16491037955,19889620455
2016/3/16,中国神华,16491037955,,0,16491037955,19889620455
2016/3/17,中国神华,16491037955,,0,16491037955,19889620455
2016/3/18,中国神华,16491037955,,0,16491037955,19889620455
2016/3/21,中国神华,16491037955,,0,16491037955,19889620455
2016/3/22,中国神华,16491037955,,0,16491037955,19889620455
2016/3/23,中国神华,16491037955,,0,16491037955,19889620455
2016/3/24,中国神华,16491037955,,0,16491037955,19889620455
2016/3/25,中国神华,16491037955,,0,16491037955,19889620455
2016/3/28,中国神华,16491037955,,0,16491037955,19889620455
2016/3/29,中国神华,16491037955,,0,16491037955,19889620455
2016/3/30,中国神华,16491037955,,0,16491037955,19889620455
2016/3/31,中国神华,16491037955,,0,16491037955,19889620455
2016/4/1,中国神华,16491037955,,0,16491037955,19889620455
2016/4/5,中国神华,16491037955,,0,16491037955,19889620455
2016/4/6,中国神华,16491037955,,0,16491037955,19889620455
2016/4/7,中国神华,16491037955,,0,16491037955,19889620455
2016/4/8,中国神华,16491037955,,0,16491037955,19889620455
2016/4/11,中国神华,16491037955,,0,16491037955,19889620455
2016/4/12,中国神华,16491037955,,0,16491037955,19889620455
2016/4/13,中国神华,16491037955,,0,16491037955,19889620455
2016/4/14,中国神华,16491037955,,0,16491037955,19889620455
2016/4/15,中国神华,16491037955,,0,16491037955,19889620455
2016/4/18,中国神华,16491037955,,0,16491037955,19889620455
2016/4/19,中国神华,16491037955,,0,16491037955,19889620455
2016/4/20,中国神华,16491037955,,0,16491037955,19889620455
2016/4/21,中国神华,16491037955,,0,16491037955,19889620455
2016/4/22,中国神华,16491037955,,0,16491037955,19889620455
2016/4/25,中国神华,16491037955,,0,16491037955,19889620455
2016/4/26,中国神华,16491037955,,0,16491037955,19889620455
2016/4/27,中国神华,16491037955,,0,16491037955,19889620455
2016/4/28,中国神华,16491037955,,0,16491037955,19889620455
2016/4/29,中国神华,16491037955,,0,16491037955,19889620455
2016/5/3,中国神华,16491037955,,0,16491037955,19889620455
2016/5/4,中国神华,16491037955,,0,16491037955,19889620455
2016/5/5,中国神华,16491037955,,0,16491037955,19889620455
2016/5/6,中国神华,16491037955,,0,16491037955,19889620455
2016/5/9,中国神华,16491037955,,0,16491037955,19889620455
2016/5/10,中国神华,16491037955,,0,16491037955,19889620455
2016/5/11,中国神华,16491037955,,0,16491037955,19889620455
2016/5/12,中国神华,16491037955,,0,16491037955,19889620455
2016/5/13,中国神华,16491037955,,0,16491037955,19889620455
2016/5/16,中国神华,16491037955,,0,16491037955,19889620455
2016/5/17,中国神华,16491037955,,0,16491037955,19889620455
2016/5/18,中国神华,16491037955,,0,16491037955,19889620455
2016/5/19,中国神华,16491037955,,0,16491037955,19889620455
2016/5/20,中国神华,16491037955,,0,16491037955,19889620455
2016/5/23,中国神华,16491037955,,0,16491037955,19889620455
2016/5/24,中国神华,16491037955,,0,16491037955,19889620455
2016/5/25,中国神华,16491037955,,0,16491037955,19889620455
2016/5/26,中国神华,16491037955,,0,16491037955,19889620455
2016/5/27,中国神华,16491037955,,0,16491037955,19889620455
2016/5/30,中国神华,16491037955,,0,16491037955,19889620455
2016/5/31,中国神华,16491037955,,0,16491037955,19889620455
2016/6/1,中国神华,16491037955,,0,16491037955,19889620455
2016/6/2,中国神华,16491037955,,0,16491037955,19889620455
2016/6/3,中国神华,16491037955,,0,16491037955,19889620455
2016/6/6,中国神华,16491037955,,0,16491037955,19889620455
2016/6/7,中国神华,16491037955,,0,16491037955,19889620455
2016/6/8,中国神华,16491037955,,0,16491037955,19889620455
2016/6/13,中国神华,16491037955,,0,16491037955,19889620455
2016/6/14,中国神华,16491037955,,0,16491037955,19889620455
2016/6/15,中国神华,16491037955,,0,16491037955,19889620455
2016/6/16,中国神华,16491037955,,0,16491037955,19889620455
2016/6/17,中国神华,16491037955,,0,16491037955,19889620455
2016/6/20,中国神华,16491037955,,0,16491037955,19889620455
2016/6/21,中国神华,16491037955,,0,16491037955,19889620455
2016/6/22,中国神华,16491037955,,0,16491037955,19889620455
2016/6/23,中国神华,16491037955,,0,16491037955,19889620455
2016/6/24,中国神华,16491037955,,0,16491037955,19889620455
2016/6/27,中国神华,16491037955,,0,16491037955,19889620455
2016/6/28,中国神华,16491037955,,0,16491037955,19889620455
2016/6/29,中国神华,16491037955,,0,16491037955,19889620455
2016/6/30,中国神华,16491037955,,0,16491037955,19889620455
2016/7/1,中国神华,16491037955,,0,16491037955,19889620455
2016/7/4,中国神华,16491037955,,0,16491037955,19889620455
2016/7/5,中国神华,16491037955,,0,16491037955,19889620455
2016/7/6,中国神华,16491037955,,0,16491037955,19889620455
2016/7/7,中国神华,16491037955,,0,16491037955,19889620455
2016/7/8,中国神华,16491037955,,0,16491037955,19889620455
2016/7/11,中国神华,16491037955,,0,16491037955,19889620455
2016/7/12,中国神华,16491037955,,0,16491037955,19889620455
2016/7/13,中国神华,16491037955,,0,16491037955,19889620455
2016/7/14,中国神华,16491037955,,0,16491037955,19889620455
2016/7/15,中国神华,16491037955,,0,16491037955,19889620455
2016/7/18,中国神华,16491037955,,0,16491037955,19889620455
2016/7/19,中国神华,16491037955,,0,16491037955,19889620455
2016/7/20,中国神华,16491037955,,0,16491037955,19889620455
2016/7/21,中国神华,16491037955,,0,16491037955,19889620455
2016/7/22,中国神华,16491037955,,0,16491037955,19889620455
2016/7/25,中国神华,16491037955,,0,16491037955,19889620455
2016/7/26,中国神华,16491037955,,0,16491037955,19889620455
2016/7/27,中国神华,16491037955,,0,16491037955,19889620455
2016/7/28,中国神华,16491037955,,0,16491037955,19889620455
2016/7/29,中国神华,16491037955,,0,16491037955,19889620455
2016/8/1,中国神华,16491037955,,0,16491037955,19889620455
2016/8/2,中国神华,16491037955,,0,16491037955,19889620455
2016/8/3,中国神华,16491037955,,0,16491037955,19889620455
2016/8/4,中国神华,16491037955,,0,16491037955,19889620455
2016/8/5,中国神华,16491037955,,0,16491037955,19889620455
2016/8/8,中国神华,16491037955,,0,16491037955,19889620455
2016/8/9,中国神华,16491037955,,0,16491037955,19889620455
2016/8/10,中国神华,16491037955,,0,16491037955,19889620455
2016/8/11,中国神华,16491037955,,0,16491037955,19889620455
2016/8/12,中国神华,16491037955,,0,16491037955,19889620455
2016/8/15,中国神华,16491037955,,0,16491037955,19889620455
2016/8/16,中国神华,16491037955,,0,16491037955,19889620455
2016/8/17,中国神华,16491037955,,0,16491037955,19889620455
2016/8/18,中国神华,16491037955,,0,16491037955,19889620455
2016/8/19,中国神华,16491037955,,0,16491037955,19889620455
2016/8/22,中国神华,16491037955,,0,16491037955,19889620455
2016/8/23,中国神华,16491037955,,0,16491037955,19889620455
2016/8/24,中国神华,16491037955,,0,16491037955,19889620455
2016/8/25,中国神华,16491037955,,0,16491037955,19889620455
2016/8/26,中国神华,16491037955,,0,16491037955,19889620455
2016/8/29,中国神华,16491037955,,0,16491037955,19889620455
2016/8/30,中国神华,16491037955,,0,16491037955,19889620455
2016/8/31,中国神华,16491037955,,0,16491037955,19889620455
2016/9/1,中国神华,16491037955,,0,16491037955,19889620455
2016/9/2,中国神华,16491037955,,0,16491037955,19889620455
2016/9/5,中国神华,16491037955,,0,16491037955,19889620455
2016/9/6,中国神华,16491037955,,0,16491037955,19889620455
2016/9/7,中国神华,16491037955,,0,16491037955,19889620455
2016/9/8,中国神华,16491037955,,0,16491037955,19889620455
2016/9/9,中国神华,16491037955,,0,16491037955,19889620455
2016/9/12,中国神华,16491037955,,0,16491037955,19889620455
2016/9/13,中国神华,16491037955,,0,16491037955,19889620455
2016/9/14,中国神华,16491037955,,0,16491037955,19889620455
2016/9/19,中国神华,16491037955,,0,16491037955,19889620455
2016/9/20,中国神华,16491037955,,0,16491037955,19889620455
2016/9/21,中国神华,16491037955,,0,16491037955,19889620455
2016/9/22,中国神华,16491037955,,0,16491037955,19889620455
2016/9/23,中国神华,16491037955,,0,16491037955,19889620455
2016/9/26,中国神华,16491037955,,0,16491037955,19889620455
2016/9/27,中国神华,16491037955,,0,16491037955,19889620455
2016/9/28,中国神华,16491037955,,0,16491037955,19889620455
2016/9/29,中国神华,16491037955,,0,16491037955,19889620455
2016/9/30,中国神华,16491037955,,0,16491037955,19889620455
2016/10/10,中国神华,16491037955,,0,16491037955,19889620455
2016/10/11,中国神华,16491037955,,0,16491037955,19889620455
2016/10/12,中国神华,16491037955,,0,16491037955,19889620455
2016/10/13,中国神华,16491037955,,0,16491037955,19889620455
2016/10/14,中国神华,16491037955,,0,16491037955,19889620455
2016/10/17,中国神华,16491037955,,0,16491037955,19889620455
2016/10/18,中国神华,16491037955,,0,16491037955,19889620455
2016/10/19,中国神华,16491037955,,0,16491037955,19889620455
2016/10/20,中国神华,16491037955,,0,16491037955,19889620455
2016/10/21,中国神华,16491037955,,0,16491037955,19889620455
2016/10/24,中国神华,16491037955,,0,16491037955,19889620455
2016/10/25,中国神华,16491037955,,0,16491037955,19889620455
2016/10/26,中国神华,16491037955,,0,16491037955,19889620455
2016/10/27,中国神华,16491037955,,0,16491037955,19889620455
2016/10/28,中国神华,16491037955,,0,16491037955,19889620455
2016/10/31,中国神华,16491037955,,0,16491037955,19889620455
2016/11/1,中国神华,16491037955,,0,16491037955,19889620455
2016/11/2,中国神华,16491037955,,0,16491037955,19889620455
2016/11/3,中国神华,16491037955,,0,16491037955,19889620455
2016/11/4,中国神华,16491037955,,0,16491037955,19889620455
2016/11/7,中国神华,16491037955,,0,16491037955,19889620455
2016/11/8,中国神华,16491037955,,0,16491037955,19889620455
2016/11/9,中国神华,16491037955,,0,16491037955,19889620455
2016/11/10,中国神华,16491037955,,0,16491037955,19889620455
2016/11/11,中国神华,16491037955,,0,16491037955,19889620455
2016/11/14,中国神华,16491037955,,0,16491037955,19889620455
2016/11/15,中国神华,16491037955,,0,16491037955,19889620455
2016/11/16,中国神华,16491037955,,0,16491037955,19889620455
2016/11/17,中国神华,16491037955,,0,16491037955,19889620455
2016/11/18,中国神华,16491037955,,0,16491037955,19889620455
2016/11/21,中国神华,16491037955,,0,16491037955,19889620455
2016/11/22,中国神华,16491037955,,0,16491037955,19889620455
2016/11/23,中国神华,16491037955,,0,16491037955,19889620455
2016/11/24,中国神华,16491037955,,0,16491037955,19889620455
2016/11/25,中国神华,16491037955,,0,16491037955,19889620455
2016/11/28,中国神华,16491037955,,0,16491037955,19889620455
2016/11/29,中国神华,16491037955,,0,16491037955,19889620455
2016/11/30,中国神华,16491037955,,0,16491037955,19889620455
2016/12/1,中国神华,16491037955,,0,16491037955,19889620455
2016/12/2,中国神华,16491037955,,0,16491037955,19889620455
2016/12/5,中国神华,16491037955,,0,16491037955,19889620455
2016/12/6,中国神华,16491037955,,0,16491037955,19889620455
2016/12/7,中国神华,16491037955,,0,16491037955,19889620455
2016/12/8,中国神华,16491037955,,0,16491037955,19889620455
2016/12/9,中国神华,16491037955,,0,16491037955,19889620455
2016/12/12,中国神华,16491037955,,0,16491037955,19889620455
2016/12/13,中国神华,16491037955,,0,16491037955,19889620455
2016/12/14,中国神华,16491037955,,0,16491037955,19889620455
2016/12/15,中国神华,16491037955,,0,16491037955,19889620455
2016/12/16,中国神华,16491037955,,0,16491037955,19889620455
2016/12/19,中国神华,16491037955,,0,16491037955,19889620455
2016/12/20,中国神华,16491037955,,0,16491037955,19889620455
2016/12/21,中国神华,16491037955,,0,16491037955,19889620455
2016/12/22,中国神华,16491037955,,0,16491037955,19889620455
2016/12/23,中国神华,16491037955,,0,16491037955,19889620455
2016/12/26,中国神华,16491037955,,0,16491037955,19889620455
2016/12/27,中国神华,16491037955,,0,16491037955,19889620455
2016/12/28,中国神华,16491037955,,0,16491037955,19889620455
2016/12/29,中国神华,16491037955,,0,16491037955,19889620455
2016/12/30,中国神华,16491037955,,0,16491037955,19889620455
2017/1/3,中国神华,16491037955,,0,16491037955,19889620455
2017/1/4,中国神华,16491037955,,0,16491037955,19889620455
2017/1/5,中国神华,16491037955,,0,16491037955,19889620455
2017/1/6,中国神华,16491037955,,0,16491037955,19889620455
2017/1/9,中国神华,16491037955,,0,16491037955,19889620455
2017/1/10,中国神华,16491037955,,0,16491037955,19889620455
2017/1/11,中国神华,16491037955,,0,16491037955,19889620455
2017/1/12,中国神华,16491037955,,0,16491037955,19889620455
2017/1/13,中国神华,16491037955,,0,16491037955,19889620455
2017/1/16,中国神华,16491037955,,0,16491037955,19889620455
2017/1/17,中国神华,16491037955,,0,16491037955,19889620455
2017/1/18,中国神华,16491037955,,0,16491037955,19889620455
2017/1/19,中国神华,16491037955,,0,16491037955,19889620455
2017/1/20,中国神华,16491037955,,0,16491037955,19889620455
2017/1/23,中国神华,16491037955,,0,16491037955,19889620455
2017/1/24,中国神华,16491037955,,0,16491037955,19889620455
2017/1/25,中国神华,16491037955,,0,16491037955,19889620455
2017/1/26,中国神华,16491037955,,0,16491037955,19889620455
2017/2/3,中国神华,16491037955,,0,16491037955,19889620455
2017/2/6,中国神华,16491037955,,0,16491037955,19889620455
2017/2/7,中国神华,16491037955,,0,16491037955,19889620455
2017/2/8,中国神华,16491037955,,0,16491037955,19889620455
2017/2/9,中国神华,16491037955,,0,16491037955,19889620455
2017/2/10,中国神华,16491037955,,0,16491037955,19889620455
2017/2/13,中国神华,16491037955,,0,16491037955,19889620455
2017/2/14,中国神华,16491037955,,0,16491037955,19889620455
2017/2/15,中国神华,16491037955,,0,16491037955,19889620455
2017/2/16,中国神华,16491037955,,0,16491037955,19889620455
2017/2/17,中国神华,16491037955,,0,16491037955,19889620455
2017/2/20,中国神华,16491037955,,0,16491037955,19889620455
2017/2/21,中国神华,16491037955,,0,16491037955,19889620455
2017/2/22,中国神华,16491037955,,0,16491037955,19889620455
2017/2/23,中国神华,16491037955,,0,16491037955,19889620455
2017/2/24,中国神华,16491037955,,0,16491037955,19889620455
2017/2/27,中国神华,16491037955,,0,16491037955,19889620455
2017/2/28,中国神华,16491037955,,0,16491037955,19889620455
2017/3/1,中国神华,16491037955,,0,16491037955,19889620455
2017/3/2,中国神华,16491037955,,0,16491037955,19889620455
2017/3/3,中国神华,16491037955,,0,16491037955,19889620455
2017/3/6,中国神华,16491037955,,0,16491037955,19889620455
2017/3/7,中国神华,16491037955,,0,16491037955,19889620455
2017/3/8,中国神华,16491037955,,0,16491037955,19889620455
2017/3/9,中国神华,16491037955,,0,16491037955,19889620455
2017/3/10,中国神华,16491037955,,0,16491037955,19889620455
2017/3/13,中国神华,16491037955,,0,16491037955,19889620455
2017/3/14,中国神华,16491037955,,0,16491037955,19889620455
2017/3/15,中国神华,16491037955,,0,16491037955,19889620455
2017/3/16,中国神华,16491037955,,0,16491037955,19889620455
2017/3/17,中国神华,16491037955,,0,16491037955,19889620455
2017/3/20,中国神华,16491037955,,0,16491037955,19889620455
2017/3/21,中国神华,16491037955,,0,16491037955,19889620455
2017/3/22,中国神华,16491037955,,0,16491037955,19889620455
2017/3/23,中国神华,16491037955,,0,16491037955,19889620455
2017/3/24,中国神华,16491037955,,0,16491037955,19889620455
2017/3/27,中国神华,16491037955,,0,16491037955,19889620455
2017/3/28,中国神华,16491037955,,0,16491037955,19889620455
2017/3/29,中国神华,16491037955,,0,16491037955,19889620455
2017/3/30,中国神华,16491037955,,0,16491037955,19889620455
2017/3/31,中国神华,16491037955,,0,16491037955,19889620455
2017/4/5,中国神华,16491037955,,0,16491037955,19889620455
2017/4/6,中国神华,16491037955,,0,16491037955,19889620455
2017/4/7,中国神华,16491037955,,0,16491037955,19889620455
2017/4/10,中国神华,16491037955,,0,16491037955,19889620455
2017/4/11,中国神华,16491037955,,0,16491037955,19889620455
2017/4/12,中国神华,16491037955,,0,16491037955,19889620455
2017/4/13,中国神华,16491037955,,0,16491037955,19889620455
2017/4/14,中国神华,16491037955,,0,16491037955,19889620455
2017/4/17,中国神华,16491037955,,0,16491037955,19889620455
2017/4/18,中国神华,16491037955,,0,16491037955,19889620455
2017/4/19,中国神华,16491037955,,0,16491037955,19889620455
2017/4/20,中国神华,16491037955,,0,16491037955,19889620455
2017/4/21,中国神华,16491037955,,0,16491037955,19889620455
2017/4/24,中国神华,16491037955,,0,16491037955,19889620455
2017/4/25,中国神华,16491037955,,0,16491037955,19889620455
2017/4/26,中国神华,16491037955,,0,16491037955,19889620455
2017/4/27,中国神华,16491037955,,0,16491037955,19889620455
2017/4/28,中国神华,16491037955,,0,16491037955,19889620455
2017/5/2,中国神华,16491037955,,0,16491037955,19889620455
2017/5/3,中国神华,16491037955,,0,16491037955,19889620455
2017/5/4,中国神华,16491037955,,0,16491037955,19889620455
2017/5/5,中国神华,16491037955,,0,16491037955,19889620455
2017/5/8,中国神华,16491037955,,0,16491037955,19889620455
2017/5/9,中国神华,16491037955,,0,16491037955,19889620455
2017/5/10,中国神华,16491037955,,0,16491037955,19889620455
2017/5/11,中国神华,16491037955,,0,16491037955,19889620455
2017/5/12,中国神华,16491037955,,0,16491037955,19889620455
2017/5/15,中国神华,16491037955,,0,16491037955,19889620455
2017/5/16,中国神华,16491037955,,0,16491037955,19889620455
2017/5/17,中国神华,16491037955,,0,16491037955,19889620455
2017/5/18,中国神华,16491037955,,0,16491037955,19889620455
2017/5/19,中国神华,16491037955,,0,16491037955,19889620455
2017/5/22,中国神华,16491037955,,0,16491037955,19889620455
2017/5/23,中国神华,16491037955,,0,16491037955,19889620455
2017/5/24,中国神华,16491037955,,0,16491037955,19889620455
2017/5/25,中国神华,16491037955,,0,16491037955,19889620455
2017/5/26,中国神华,16491037955,,0,16491037955,19889620455
2017/5/31,中国神华,16491037955,,0,16491037955,19889620455
2017/6/1,中国神华,16491037955,,0,16491037955,19889620455
2017/6/2,中国神华,16491037955,,0,16491037955,19889620455
2017/6/5,中国神华,16491037955,,0,16491037955,19889620455
2017/6/6,中国神华,16491037955,,0,16491037955,19889620455
2017/6/7,中国神华,16491037955,,0,16491037955,19889620455
2017/6/8,中国神华,16491037955,,0,16491037955,19889620455
2017/6/9,中国神华,16491037955,,0,16491037955,19889620455
2017/6/12,中国神华,16491037955,,0,16491037955,19889620455
2017/6/13,中国神华,16491037955,,0,16491037955,19889620455
2017/6/14,中国神华,16491037955,,0,16491037955,19889620455
2017/6/15,中国神华,16491037955,,0,16491037955,19889620455
2017/6/16,中国神华,16491037955,,0,16491037955,19889620455
2017/6/19,中国神华,16491037955,,0,16491037955,19889620455
2017/6/20,中国神华,16491037955,,0,16491037955,19889620455
2017/6/21,中国神华,16491037955,,0,16491037955,19889620455
2017/6/22,中国神华,16491037955,,0,16491037955,19889620455
2017/6/23,中国神华,16491037955,,0,16491037955,19889620455
2017/6/26,中国神华,16491037955,,0,16491037955,19889620455
2017/6/27,中国神华,16491037955,,0,16491037955,19889620455
2017/6/28,中国神华,16491037955,,0,16491037955,19889620455
2017/6/29,中国神华,16491037955,,0,16491037955,19889620455
2017/6/30,中国神华,16491037955,,0,16491037955,19889620455
2017/7/3,中国神华,16491037955,,0,16491037955,19889620455
2017/7/4,中国神华,16491037955,,0,16491037955,19889620455
2017/7/5,中国神华,16491037955,,0,16491037955,19889620455
2017/7/6,中国神华,16491037955,,0,16491037955,19889620455
2017/7/7,中国神华,16491037955,,0,16491037955,19889620455
2017/7/10,中国神华,16491037955,,0,16491037955,19889620455
2017/7/11,中国神华,16491037955,,0,16491037955,19889620455
2017/7/12,中国神华,16491037955,,0,16491037955,19889620455
2017/7/13,中国神华,16491037955,,0,16491037955,19889620455
2017/7/14,中国神华,16491037955,,0,16491037955,19889620455
2017/7/17,中国神华,16491037955,,0,16491037955,19889620455
2017/7/18,中国神华,16491037955,,0,16491037955,19889620455
2017/7/19,中国神华,16491037955,,0,16491037955,19889620455
2017/7/20,中国神华,16491037955,,0,16491037955,19889620455
2017/7/21,中国神华,16491037955,,0,16491037955,19889620455
2017/7/24,中国神华,16491037955,,0,16491037955,19889620455
2017/7/25,中国神华,16491037955,,0,16491037955,19889620455
2017/7/26,中国神华,16491037955,,0,16491037955,19889620455
2017/7/27,中国神华,16491037955,,0,16491037955,19889620455
2017/7/28,中国神华,16491037955,,0,16491037955,19889620455
2017/7/31,中国神华,16491037955,,0,16491037955,19889620455
2017/8/1,中国神华,16491037955,,0,16491037955,19889620455
2017/8/2,中国神华,16491037955,,0,16491037955,19889620455
2017/8/3,中国神华,16491037955,,0,16491037955,19889620455
2017/8/4,中国神华,16491037955,,0,16491037955,19889620455
2017/8/7,中国神华,16491037955,,0,16491037955,19889620455
2017/8/8,中国神华,16491037955,,0,16491037955,19889620455
2017/8/9,中国神华,16491037955,,0,16491037955,19889620455
2017/8/10,中国神华,16491037955,,0,16491037955,19889620455
2017/8/11,中国神华,16491037955,,0,16491037955,19889620455
2017/8/14,中国神华,16491037955,,0,16491037955,19889620455
2017/8/15,中国神华,16491037955,,0,16491037955,19889620455
2017/8/16,中国神华,16491037955,,0,16491037955,19889620455
2017/8/17,中国神华,16491037955,,0,16491037955,19889620455
2017/8/18,中国神华,16491037955,,0,16491037955,19889620455
2017/8/21,中国神华,16491037955,,0,16491037955,19889620455
2017/8/22,中国神华,16491037955,,0,16491037955,19889620455
2017/8/23,中国神华,16491037955,,0,16491037955,19889620455
2017/8/24,中国神华,16491037955,,0,16491037955,19889620455
2017/8/25,中国神华,16491037955,,0,16491037955,19889620455
2017/8/28,中国神华,16491037955,,0,16491037955,19889620455
2017/8/29,中国神华,16491037955,,0,16491037955,19889620455
2017/8/30,中国神华,16491037955,,0,16491037955,19889620455
2017/8/31,中国神华,16491037955,,0,16491037955,19889620455
2017/9/1,中国神华,16491037955,,0,16491037955,19889620455
2017/9/4,中国神华,16491037955,,0,16491037955,19889620455
2017/9/5,中国神华,16491037955,,0,16491037955,19889620455
2017/9/6,中国神华,16491037955,,0,16491037955,19889620455
2017/9/7,中国神华,16491037955,,0,16491037955,19889620455
2017/9/8,中国神华,16491037955,,0,16491037955,19889620455
2017/9/11,中国神华,16491037955,,0,16491037955,19889620455
2017/9/12,中国神华,16491037955,,0,16491037955,19889620455
2017/9/13,中国神华,16491037955,,0,16491037955,19889620455
2017/9/14,中国神华,16491037955,,0,16491037955,19889620455
2017/9/15,中国神华,16491037955,,0,16491037955,19889620455
2017/9/18,中国神华,16491037955,,0,16491037955,19889620455
2017/9/19,中国神华,16491037955,,0,16491037955,19889620455
2017/9/20,中国神华,16491037955,,0,16491037955,19889620455
2017/9/21,中国神华,16491037955,,0,16491037955,19889620455
2017/9/22,中国神华,16491037955,,0,16491037955,19889620455
2017/9/25,中国神华,16491037955,,0,16491037955,19889620455
2017/9/26,中国神华,16491037955,,0,16491037955,19889620455
2017/9/27,中国神华,16491037955,,0,16491037955,19889620455
2017/9/28,中国神华,16491037955,,0,16491037955,19889620455
2017/9/29,中国神华,16491037955,,0,16491037955,19889620455
2017/10/9,中国神华,16491037955,,0,16491037955,19889620455
2017/10/10,中国神华,16491037955,,0,16491037955,19889620455
2017/10/11,中国神华,16491037955,,0,16491037955,19889620455
2017/10/12,中国神华,16491037955,,0,16491037955,19889620455
2017/10/13,中国神华,16491037955,,0,16491037955,19889620455
2017/10/16,中国神华,16491037955,,0,16491037955,19889620455
2017/10/17,中国神华,16491037955,,0,16491037955,19889620455
2017/10/18,中国神华,16491037955,,0,16491037955,19889620455
2017/10/19,中国神华,16491037955,,0,16491037955,19889620455
2017/10/20,中国神华,16491037955,,0,16491037955,19889620455
2017/10/23,中国神华,16491037955,,0,16491037955,19889620455
2017/10/24,中国神华,16491037955,,0,16491037955,19889620455
2017/10/25,中国神华,16491037955,,0,16491037955,19889620455
2017/10/26,中国神华,16491037955,,0,16491037955,19889620455
2017/10/27,中国神华,16491037955,,0,16491037955,19889620455
2017/10/30,中国神华,16491037955,,0,16491037955,19889620455
2017/10/31,中国神华,16491037955,,0,16491037955,19889620455
2017/11/1,中国神华,16491037955,,0,16491037955,19889620455
2017/11/2,中国神华,16491037955,,0,16491037955,19889620455
2017/11/3,中国神华,16491037955,,0,16491037955,19889620455
2017/11/6,中国神华,16491037955,,0,16491037955,19889620455
2017/11/7,中国神华,16491037955,,0,16491037955,19889620455
2017/11/8,中国神华,16491037955,,0,16491037955,19889620455
2017/11/9,中国神华,16491037955,,0,16491037955,19889620455
2017/11/10,中国神华,16491037955,,0,16491037955,19889620455
2017/11/13,中国神华,16491037955,,0,16491037955,19889620455
2017/11/14,中国神华,16491037955,,0,16491037955,19889620455
2017/11/15,中国神华,16491037955,,0,16491037955,19889620455
2017/11/16,中国神华,16491037955,,0,16491037955,19889620455
2017/11/17,中国神华,16491037955,,0,16491037955,19889620455
2017/11/20,中国神华,16491037955,,0,16491037955,19889620455
2017/11/21,中国神华,16491037955,,0,16491037955,19889620455
2017/11/22,中国神华,16491037955,,0,16491037955,19889620455
2017/11/23,中国神华,16491037955,,0,16491037955,19889620455
2017/11/24,中国神华,16491037955,,0,16491037955,19889620455
2017/11/27,中国神华,16491037955,,0,16491037955,19889620455
