date,name,today,week,month,three_month,six_month,year,current_year,total
2017/1/12,光大银行,0.0984,0.1171,0.1886,0.2296,0.2058,0.2091,0.1552,1.099
2017/1/13,光大银行,0.1681,0.1248,0.1842,0.2308,0.2048,0.209,0.1566,1.0984
2017/1/16,光大银行,0.4747,0.196,0.1733,0.2365,0.2069,0.2094,0.1884,1.098
2017/1/17,光大银行,0.142,0.2029,0.1719,0.237,0.2064,0.2091,0.1842,1.0974
2017/1/18,光大银行,0.1793,0.2125,0.1722,0.2376,0.2057,0.209,0.1838,1.0968
2017/1/19,光大银行,0.128,0.2184,0.1712,0.2376,0.2055,0.2084,0.1795,1.0962
2017/1/20,光大银行,0.1478,0.2144,0.1653,0.2383,0.2059,0.2079,0.1773,1.0956
2017/1/23,光大银行,0.0979,0.139,0.1581,0.2379,0.2057,0.207,0.172,1.0949
2017/1/24,光大银行,0.1975,0.1501,0.16,0.2352,0.2056,0.207,0.1736,1.0943
2017/1/25,光大银行,0.0869,0.1316,0.1566,0.2341,0.2045,0.2067,0.1685,1.0937
2017/1/26,光大银行,0.1394,0.1339,0.1565,0.2341,0.2042,0.2061,0.1668,1.0931
2017/2/3,光大银行,0.0739,0.0739,0.1519,0.237,0.2065,0.2051,0.162,1.0924
2017/2/6,光大银行,0.0957,0.0848,0.1492,0.2353,0.2067,0.2051,0.1586,1.0918
2017/2/7,光大银行,0.0777,0.0824,0.145,0.2342,0.2056,0.2045,0.1548,1.0911
2017/2/8,光大银行,0.101,0.0871,0.1425,0.2325,0.2056,0.2041,0.1523,1.0905
2017/2/9,光大银行,0.1231,0.0943,0.1428,0.2309,0.2056,0.2038,0.1511,1.0899
2017/2/10,光大银行,0.1682,0.1132,0.1462,0.2305,0.2063,0.2036,0.1518,1.0893
2017/2/13,光大银行,0.2242,0.1388,0.1536,0.229,0.2029,0.2037,0.1547,1.0887
2017/2/14,光大银行,0.095,0.1423,0.1501,0.2263,0.202,0.2033,0.1524,1.0881
2017/2/15,光大银行,0.256,0.1733,0.156,0.2282,0.1996,0.2037,0.1562,1.0875
2017/2/16,光大银行,0.1252,0.1737,0.1366,0.2277,0.1941,0.2032,0.1551,1.0869
2017/2/17,光大银行,0.1161,0.1633,0.1352,0.2264,0.1933,0.2028,0.1538,1.0863
2017/2/20,光大银行,0.3871,0.1959,0.1478,0.2299,0.1954,0.2035,0.1615,1.0858
2017/2/21,光大银行,0.2071,0.2183,0.1513,0.2283,0.1955,0.2035,0.163,1.0853
2017/2/22,光大银行,0.1585,0.1988,0.1517,0.2231,0.1959,0.2028,0.1629,1.0847
2017/2/23,光大银行,0.1271,0.1992,0.1533,0.2155,0.1959,0.2023,0.1618,1.0841
2017/2/24,光大银行,0.1118,0.1983,0.1486,0.2122,0.1962,0.2019,0.1603,1.0834
2017/2/27,光大银行,0.1477,0.1504,0.1527,0.2066,0.1962,0.2011,0.16,1.0828
2017/2/28,光大银行,0.1513,0.1393,0.1526,0.202,0.1958,0.2009,0.1597,1.0823
2017/3/1,光大银行,0.3822,0.184,0.1647,0.1997,0.1974,0.201,0.1657,1.0818
2017/3/2,光大银行,0.1296,0.1845,0.1629,0.1959,0.1973,0.1999,0.1648,1.0812
2017/3/3,光大银行,0.1128,0.1847,0.1649,0.1945,0.1965,0.1989,0.1634,1.0806
2017/3/6,光大银行,0.1509,0.1853,0.1676,0.1926,0.1961,0.1951,0.1631,1.08
2017/3/7,光大银行,0.1556,0.1862,0.1715,0.1922,0.1963,0.1942,0.163,1.0794
2017/3/8,光大银行,0.0953,0.1288,0.1712,0.1897,0.1959,0.1932,0.1613,1.0788
2017/3/9,光大银行,0.1141,0.1258,0.1708,0.1792,0.1956,0.1921,0.1602,1.0782
2017/3/10,光大银行,0.1664,0.1365,0.1707,0.179,0.1953,0.1922,0.1604,1.0776
2017/3/13,光大银行,0.231,0.1525,0.171,0.1712,0.1953,0.1923,0.162,1.077
2017/3/14,光大银行,0.2711,0.1756,0.1798,0.1703,0.1966,0.1925,0.1643,1.0765
2017/3/15,光大银行,0.3403,0.2246,0.1841,0.1681,0.1978,0.1928,0.1681,1.0761
2017/3/16,光大银行,0.4833,0.2984,0.202,0.1718,0.2002,0.1922,0.1746,1.0757
2017/3/17,光大银行,0.4924,0.3636,0.2208,0.1772,0.2027,0.1931,0.1811,1.0753
2017/3/20,光大银行,0.1843,0.3543,0.2106,0.1761,0.2043,0.1919,0.1812,1.0748
2017/3/21,光大银行,0.3127,0.3626,0.2159,0.1764,0.2061,0.1909,0.1838,1.0743
2017/3/22,光大银行,0.2342,0.3414,0.2197,0.1782,0.2068,0.1905,0.1847,1.0737
2017/3/23,光大银行,0.2119,0.2871,0.2239,0.1793,0.2077,0.1906,0.1852,1.0732
2017/3/24,光大银行,0.2428,0.2372,0.2305,0.1804,0.208,0.1908,0.1863,1.0727
2017/3/27,光大银行,0.2254,0.2454,0.2344,0.1832,0.2094,0.1913,0.187,1.0721
2017/3/28,光大银行,0.1608,0.215,0.2349,0.1845,0.21,0.1914,0.1866,1.0716
2017/3/29,光大银行,0.1483,0.1978,0.2307,0.1852,0.2103,0.1912,0.1859,1.071
2017/3/30,光大银行,0.1769,0.1908,0.2283,0.1857,0.2109,0.1906,0.1857,1.0704
2017/3/31,光大银行,0.3658,0.2154,0.2343,0.1888,0.2122,0.1909,0.1888,1.07
2017/4/5,光大银行,0.2289,0.2572,0.2377,0.1879,0.2124,0.1902,0.1894,1.0694
2017/4/6,光大银行,0.2273,0.274,0.2414,0.1896,0.2125,0.1903,0.1901,1.0689
2017/4/7,光大银行,0.1825,0.2129,0.2427,0.1895,0.2123,0.1903,0.1899,1.0684
2017/4/10,光大银行,0.1369,0.1939,0.2556,0.1913,0.2121,0.1904,0.1891,1.0678
2017/4/11,光大银行,0.2107,0.1973,0.2534,0.1926,0.2125,0.1905,0.1894,1.0672
2017/4/12,光大银行,0.1956,0.1906,0.2506,0.1944,0.2131,0.1908,0.1895,1.0667
2017/4/13,光大银行,0.1124,0.1676,0.245,0.1934,0.2133,0.1899,0.1884,1.0661
2017/4/14,光大银行,0.2007,0.1713,0.2416,0.1935,0.2141,0.1902,0.1886,1.0655
2017/4/17,光大银行,0.2519,0.1943,0.2111,0.1905,0.2153,0.1905,0.1895,1.065
2017/4/18,光大银行,0.15,0.1821,0.208,0.19,0.2154,0.1904,0.1889,1.0645
2017/4/19,光大银行,0.2058,0.1842,0.2079,0.1914,0.216,0.1908,0.1892,1.0639
2017/4/20,光大银行,0.1591,0.1935,0.2067,0.1915,0.2164,0.19,0.1887,1.0634
2017/4/21,光大银行,0.1573,0.1848,0.1993,0.191,0.2168,0.1897,0.1883,1.0628
2017/4/24,光大银行,0.1935,0.1732,0.1942,0.1925,0.2152,0.19,0.1884,1.0623
2017/4/25,光大银行,0.1651,0.1762,0.1928,0.1939,0.2153,0.1902,0.1881,1.0617
2017/4/26,光大银行,0.1939,0.1738,0.1928,0.1949,0.2158,0.1904,0.1881,1.0612
2017/4/27,光大银行,0.2619,0.1944,0.1945,0.196,0.2166,0.1911,0.1891,1.0607
2017/4/28,光大银行,0.2282,0.2085,0.1978,0.1966,0.2169,0.1914,0.1896,1.0601
2017/5/2,光大银行,0.1306,0.2037,0.1891,0.1955,0.2169,0.1914,0.1889,1.0596
2017/5/3,光大银行,0.1529,0.1934,0.1873,0.1968,0.2169,0.191,0.1884,1.059
2017/5/4,光大银行,0.1535,0.1663,0.1857,0.1961,0.2165,0.1911,0.188,1.0584
2017/5/5,光大银行,0.21,0.1617,0.1848,0.1963,0.2165,0.1915,0.1882,1.0579
2017/5/8,光大银行,0.1684,0.1631,0.1819,0.2011,0.2168,0.1915,0.188,1.0574
2017/5/9,光大银行,0.101,0.1572,0.1781,0.2007,0.2158,0.1908,0.1869,1.0568
2017/5/10,光大银行,0.1889,0.1643,0.1805,0.201,0.2158,0.1911,0.187,1.0562
2017/5/11,光大银行,0.1453,0.1627,0.1774,0.2001,0.2144,0.191,0.1865,1.0557
2017/5/12,光大银行,0.2999,0.1807,0.1824,0.2017,0.2151,0.1917,0.1878,1.0552
2017/5/15,光大银行,0.1874,0.1845,0.1852,0.202,0.2151,0.1921,0.1878,1.0547
2017/5/16,光大银行,0.2173,0.2077,0.1868,0.2035,0.2156,0.1925,0.1881,1.0541
2017/5/17,光大银行,0.2207,0.2141,0.1853,0.2053,0.2159,0.193,0.1885,1.0536
2017/5/18,光大银行,0.1533,0.2157,0.1854,0.2044,0.2157,0.1929,0.1881,1.0531
2017/5/19,光大银行,0.1078,0.1773,0.1808,0.2029,0.2148,0.1929,0.1872,1.0525
2017/5/22,光大银行,0.1511,0.17,0.1815,0.1996,0.2114,0.1931,0.1868,1.0519
2017/5/23,光大银行,0.3212,0.1908,0.1882,0.2028,0.2092,0.194,0.1883,1.0515
2017/5/24,光大银行,0.2883,0.2044,0.1927,0.2058,0.209,0.1949,0.1893,1.051
2017/5/25,光大银行,0.6628,0.3063,0.2164,0.2133,0.2105,0.1973,0.1943,1.0508
2017/5/26,光大银行,0.3309,0.3509,0.2229,0.2152,0.2115,0.1982,0.1957,1.0503
2017/5/31,光大银行,0.2978,0.4305,0.2245,0.2187,0.2079,0.1986,0.1968,1.0499
2017/6/1,光大银行,0.3138,0.3142,0.2287,0.2176,0.2088,0.1991,0.198,1.0494
2017/6/2,光大银行,0.3165,0.3094,0.2376,0.2206,0.2086,0.1999,0.1992,1.049
2017/6/5,光大银行,0.3697,0.3245,0.2548,0.2248,0.2091,0.2008,0.2009,1.0485
2017/6/6,光大银行,0.2243,0.3044,0.2533,0.226,0.2097,0.2013,0.2011,1.048
2017/6/7,光大银行,0.221,0.2891,0.2518,0.2271,0.2101,0.2019,0.2013,1.0475
2017/6/8,光大银行,0.1532,0.2569,0.2511,0.228,0.2094,0.2021,0.2008,1.047
2017/6/9,光大银行,0.3609,0.2658,0.2634,0.2321,0.2063,0.2028,0.2024,1.0466
2017/6/12,光大银行,0.2364,0.2392,0.2702,0.2332,0.2033,0.2029,0.2027,1.0461
2017/6/13,光大银行,0.1517,0.2246,0.2643,0.2319,0.2023,0.203,0.2022,1.0455
2017/6/14,光大银行,0.1736,0.2152,0.26,0.2303,0.2011,0.2032,0.202,1.045
2017/6/15,光大银行,0.1243,0.2094,0.257,0.2268,0.1982,0.2031,0.2012,1.0444
2017/6/16,光大银行,0.1091,0.159,0.2518,0.2207,0.1969,0.2029,0.2004,1.0438
2017/6/19,光大银行,0.1072,0.1332,0.2586,0.2144,0.1965,0.2028,0.1996,1.0433
2017/6/20,光大银行,0.104,0.1236,0.2509,0.213,0.195,0.2028,0.1987,1.0427
2017/6/21,光大银行,0.1465,0.1182,0.2459,0.2103,0.1938,0.2029,0.1982,1.0422
2017/6/22,光大银行,0.6196,0.2173,0.2682,0.2166,0.1979,0.2048,0.202,1.0419
2017/6/23,光大银行,0.2904,0.2536,0.2668,0.2179,0.1991,0.2056,0.2027,1.0414
2017/6/26,光大银行,0.4656,0.3252,0.2519,0.2216,0.2018,0.2067,0.205,1.0411
2017/6/27,光大银行,0.2211,0.3486,0.2503,0.2215,0.2028,0.2069,0.2052,1.0406
2017/6/28,光大银行,0.2993,0.3792,0.2527,0.2238,0.2046,0.2075,0.206,1.0401
2017/6/29,光大银行,0.1918,0.2936,0.2499,0.2245,0.2053,0.2074,0.2058,1.0396
2017/6/30,光大银行,0.1352,0.2626,0.2449,0.2238,0.2052,0.2072,0.2052,1.0391
2017/7/3,光大银行,0.2166,0.2128,0.2344,0.2214,0.2042,0.207,0.2053,1.0386
2017/7/4,光大银行,0.2869,0.226,0.2367,0.2224,0.2051,0.2073,0.206,1.0381
2017/7/5,光大银行,0.184,0.2029,0.2283,0.2217,0.2055,0.2074,0.2058,1.0376
2017/7/6,光大银行,0.1887,0.2023,0.2267,0.2211,0.206,0.2076,0.2057,1.0371
2017/7/7,光大银行,0.1365,0.2025,0.2228,0.2203,0.2054,0.2073,0.2051,1.0365
2017/7/10,光大银行,0.1544,0.1901,0.2163,0.2206,0.2065,0.2074,0.2047,1.036
2017/7/11,光大银行,0.4285,0.2184,0.226,0.2241,0.209,0.2082,0.2065,1.0356
2017/7/12,光大银行,0.5833,0.2983,0.2417,0.2304,0.2131,0.2094,0.2095,1.0354
2017/7/13,光大银行,0.3798,0.3365,0.2521,0.2347,0.2149,0.2098,0.2108,1.035
2017/7/14,光大银行,0.5534,0.4199,0.2694,0.2404,0.2177,0.2112,0.2135,1.0347
2017/7/17,光大银行,1.3081,0.6506,0.3334,0.2574,0.2254,0.2157,0.2219,1.0349
2017/7/18,光大银行,0.5797,0.6809,0.3446,0.2643,0.2287,0.217,0.2246,1.0346
2017/7/19,光大银行,0.6745,0.6991,0.3704,0.2719,0.2333,0.2191,0.228,1.0344
2017/7/20,光大银行,0.4747,0.7181,0.3872,0.277,0.2361,0.2207,0.2299,1.034
2017/7/21,光大银行,0.2924,0.6659,0.3938,0.2792,0.2365,0.2215,0.2303,1.0336
2017/7/24,光大银行,0.4515,0.4946,0.3908,0.2833,0.2398,0.2224,0.232,1.0332
2017/7/25,光大银行,0.5361,0.4858,0.3974,0.2893,0.2436,0.2236,0.2342,1.0329
2017/7/26,光大银行,0.5988,0.4707,0.4034,0.2958,0.2475,0.2254,0.2369,1.0327
2017/7/27,光大银行,0.4076,0.4573,0.4119,0.2982,0.2488,0.2262,0.2381,1.0323
2017/7/28,光大银行,0.2065,0.4401,0.4077,0.2978,0.2485,0.2264,0.2379,1.0318
2017/7/31,光大银行,0.2776,0.4053,0.4247,0.2975,0.2487,0.227,0.2382,1.0313
2017/8/1,光大银行,0.3192,0.3619,0.4199,0.2979,0.2493,0.2278,0.2387,1.0309
2017/8/2,光大银行,0.4781,0.3378,0.4225,0.3033,0.2511,0.2294,0.2404,1.0306
2017/8/3,光大银行,0.4001,0.3363,0.4305,0.3072,0.2537,0.2306,0.2415,1.0302
2017/8/4,光大银行,0.3115,0.3573,0.4315,0.3096,0.2542,0.2314,0.242,1.0298
2017/8/7,光大银行,0.2947,0.3607,0.4624,0.3109,0.2572,0.232,0.2424,1.0293
2017/8/8,光大银行,0.2292,0.3427,0.4518,0.3119,0.2583,0.2325,0.2423,1.0289
2017/8/9,光大银行,0.251,0.2973,0.4431,0.3142,0.2593,0.233,0.2424,1.0284
2017/8/10,光大银行,0.2469,0.2667,0.4471,0.3151,0.2599,0.2337,0.2424,1.0279
2017/8/11,光大银行,0.3792,0.2802,0.445,0.3188,0.2609,0.234,0.2433,1.0276
2017/8/14,光大银行,0.3183,0.2849,0.4303,0.3191,0.263,0.2331,0.2438,1.0271
2017/8/15,光大银行,0.3782,0.3147,0.4279,0.3221,0.264,0.2325,0.2447,1.0267
2017/8/16,光大银行,0.2146,0.3075,0.4186,0.322,0.2647,0.2301,0.2445,1.0263
2017/8/17,光大银行,0.1604,0.2902,0.3687,0.3211,0.265,0.2299,0.244,1.0257
2017/8/18,光大银行,0.1661,0.2475,0.3508,0.3213,0.2643,0.2296,0.2434,1.0252
2017/8/21,光大银行,0.1609,0.216,0.3232,0.3221,0.2629,0.2299,0.2429,1.0247
2017/8/22,光大银行,0.2158,0.1836,0.3183,0.3231,0.2634,0.2303,0.2427,1.0242
2017/8/23,光大银行,0.3458,0.2098,0.3195,0.3235,0.2651,0.2312,0.2434,1.0238
2017/8/24,光大银行,0.3692,0.2516,0.3159,0.3248,0.2672,0.2324,0.2442,1.0235
2017/8/25,光大银行,0.6421,0.3468,0.3205,0.3245,0.2702,0.2342,0.2467,1.0232
2017/8/28,光大银行,0.5541,0.4254,0.3197,0.3279,0.2744,0.2359,0.2486,1.0229
2017/8/29,光大银行,0.358,0.4539,0.3214,0.3284,0.2751,0.2359,0.2493,1.0226
2017/8/30,光大银行,0.5011,0.4849,0.3292,0.331,0.2769,0.2371,0.2509,1.0222
2017/8/31,光大银行,0.2903,0.4691,0.3298,0.3309,0.277,0.2379,0.2511,1.0218
2017/9/1,光大银行,0.4452,0.4298,0.3353,0.3329,0.2775,0.2393,0.2523,1.0215
2017/9/4,光大银行,0.3288,0.3847,0.3262,0.3331,0.2804,0.24,0.2527,1.0211
2017/9/5,光大银行,0.289,0.3709,0.3245,0.3319,0.2805,0.2406,0.253,1.0206
2017/9/6,光大银行,0.2101,0.3127,0.3195,0.3316,0.2809,0.2405,0.2527,1.0202
2017/9/7,光大银行,0.1791,0.2905,0.3145,0.331,0.2811,0.2406,0.2523,1.0197
2017/9/8,光大银行,0.169,0.2352,0.3119,0.3313,0.2817,0.2407,0.2518,1.0192
2017/9/11,光大银行,0.2087,0.2112,0.3098,0.3289,0.2833,0.241,0.2515,1.0187
2017/9/12,光大银行,0.2192,0.1972,0.3056,0.3287,0.2828,0.2407,0.2513,1.0182
2017/9/13,光大银行,0.2679,0.2088,0.304,0.3304,0.2831,0.2412,0.2514,1.0178
2017/9/14,光大银行,0.2438,0.2217,0.3008,0.3315,0.2829,0.2417,0.2514,1.0173
2017/9/15,光大银行,0.2127,0.2305,0.2936,0.3328,0.2819,0.2416,0.2512,1.0168
2017/9/18,光大银行,0.2231,0.2333,0.3064,0.3346,0.2782,0.2415,0.251,1.0164
2017/9/19,光大银行,0.1333,0.2162,0.2985,0.335,0.277,0.2416,0.2503,1.0159
2017/9/20,光大银行,0.1629,0.1951,0.2926,0.3359,0.2769,0.2419,0.2498,1.0154
2017/9/21,光大银行,0.1958,0.1855,0.2941,0.3366,0.2759,0.2423,0.2495,1.0149
2017/9/22,光大银行,0.2193,0.1869,0.2943,0.3305,0.2758,0.2426,0.2494,1.0144
2017/9/25,光大银行,0.2851,0.1993,0.2713,0.3305,0.2767,0.2433,0.2496,1.014
2017/9/26,光大银行,0.1077,0.1942,0.2638,0.325,0.2753,0.2431,0.2488,1.0135
2017/9/27,光大银行,0.1378,0.1891,0.2584,0.3238,0.2747,0.2432,0.2482,1.0129
2017/9/28,光大银行,0.3279,0.2156,0.2485,0.3242,0.276,0.2442,0.2486,1.0125
2017/9/29,光大银行,0.1812,0.2079,0.2408,0.3241,0.2762,0.2445,0.2482,1.0121
2017/10/9,光大银行,0.4906,0.4906,0.2261,0.3398,0.2796,0.2461,0.2496,1.0118
2017/10/10,光大银行,0.2178,0.3542,0.2256,0.3409,0.2803,0.2463,0.2494,1.0113
2017/10/11,光大银行,0.1977,0.302,0.2249,0.3371,0.2801,0.2465,0.2491,1.0108
2017/10/12,光大银行,0.1374,0.2609,0.2201,0.3298,0.2797,0.2465,0.2485,1.0103
2017/10/13,光大银行,0.0812,0.2249,0.2091,0.3249,0.2794,0.2465,0.2476,1.0098
2017/10/16,光大银行,0.3012,0.1871,0.2125,0.3208,0.2802,0.2473,0.2479,1.0094
2017/10/17,光大银行,0.1387,0.1712,0.2082,0.3016,0.2793,0.2474,0.2473,1.0088
2017/10/18,光大银行,0.2408,0.1799,0.2092,0.296,0.2801,0.2478,0.2473,1.0084
2017/10/19,光大银行,0.2918,0.2107,0.2185,0.2898,0.2808,0.2485,0.2475,1.008
2017/10/20,光大银行,0.1024,0.215,0.215,0.2837,0.2803,0.2485,0.2468,1.0075
2017/10/23,光大银行,0.2231,0.1994,0.2164,0.2825,0.2808,0.2489,0.2467,1.007
2017/10/24,光大银行,0.196,0.2108,0.2152,0.2783,0.2808,0.2482,0.2464,1.0065
2017/10/25,光大银行,0.2103,0.2047,0.2108,0.273,0.2812,0.2484,0.2462,1.0061
2017/10/26,光大银行,0.2351,0.1934,0.2183,0.267,0.2816,0.2488,0.2462,1.0056
2017/10/27,光大银行,0.3283,0.2386,0.2295,0.2657,0.2821,0.2495,0.2466,1.0052
2017/10/30,光大银行,0.3911,0.2722,0.2365,0.2688,0.2834,0.2503,0.2473,1.0049
2017/10/31,光大银行,0.1995,0.2729,0.2343,0.2675,0.2827,0.2508,0.2471,1.0044
2017/11/1,光大银行,0.2297,0.2767,0.234,0.266,0.2823,0.2504,0.247,1.004
2017/11/2,光大银行,0.2982,0.2894,0.2374,0.2631,0.2837,0.2509,0.2472,1.0036
2017/11/3,光大银行,0.3421,0.2921,0.2427,0.2621,0.2852,0.2517,0.2477,1.0032
2017/11/6,光大银行,0.1544,0.2448,0.2385,0.2595,0.2858,0.2516,0.2472,1.0027
2017/11/7,光大银行,0.3195,0.2688,0.2421,0.2599,0.2861,0.2523,0.2476,1.0023
2017/11/8,光大银行,0.2444,0.2717,0.2422,0.2602,0.2867,0.2524,0.2476,1.0019
2017/11/9,光大银行,0.2263,0.2574,0.2307,0.2598,0.2877,0.2525,0.2475,1.0014
2017/11/10,光大银行,0.3928,0.2675,0.2384,0.2622,0.2893,0.2533,0.2482,1.0011
2017/11/13,光大银行,0.4853,0.3337,0.2643,0.2639,0.292,0.254,0.2493,1.0008
2017/11/14,光大银行,0.2541,0.3206,0.2639,0.2629,0.2916,0.254,0.2493,1.0003
2017/11/15,光大银行,0.1893,0.3096,0.2606,0.2598,0.2917,0.2542,0.249,0.9999
2017/11/16,光大银行,0.2006,0.3044,0.2563,0.2595,0.2915,0.2543,0.2488,0.9994
2017/11/17,光大银行,0.7085,0.3676,0.281,0.2685,0.2954,0.2565,0.251,0.9992
2017/11/20,光大银行,0.3821,0.3469,0.2957,0.2721,0.2988,0.2573,0.2516,0.9989
2017/11/21,光大银行,0.57,0.4101,0.3082,0.2788,0.301,0.2584,0.253,0.9986
2017/11/22,光大银行,0.7628,0.5248,0.328,0.2877,0.3059,0.2596,0.2554,0.9985
2017/11/23,光大银行,0.6047,0.6056,0.3446,0.292,0.3081,0.2596,0.257,0.9983
2017/11/24,光大银行,0.4006,0.544,0.3535,0.2925,0.309,0.26,0.2576,0.9979
2017/11/27,光大银行,0.4576,0.5592,0.3721,0.2895,0.3072,0.2599,0.2586,0.9976
2017/11/28,光大银行,0.2322,0.4916,0.3657,0.2842,0.3066,0.2591,0.2584,0.9972
2017/11/29,光大银行,0.2509,0.3892,0.3607,0.2824,0.3061,0.2587,0.2584,0.9968
2017/11/30,光大银行,0.5016,0.3686,0.3655,0.2824,0.3077,0.2593,0.2595,0.9965
2017/12/1,光大银行,0.339,0.3563,0.3781,0.2805,0.308,0.2598,0.2598,0.9961
2017/12/4,光大银行,0.2556,0.3159,0.3777,0.2793,0.3075,0.2594,0.2598,0.9957
2017/12/5,光大银行,0.81,0.4314,0.3974,0.288,0.311,0.2615,0.2623,0.9956
2017/12/6,光大银行,0.316,0.4444,0.4047,0.2898,0.3117,0.2622,0.2625,0.9952
2017/12/7,光大银行,0.2591,0.3959,0.402,0.2911,0.312,0.2625,0.2625,0.9948
2017/12/8,光大银行,0.1991,0.368,0.3999,0.2916,0.3124,0.2623,0.2622,0.9943
2015/1/5,中国石油,0.2302,0.1757,0.1498,0.0792,0.0475,0.029,0.2302,0.5426
2015/1/6,中国石油,0.2404,0.2152,0.1543,0.0817,0.0491,0.0299,0.2353,0.5424
2015/1/7,中国石油,0.2033,0.2246,0.1566,0.0836,0.0507,0.0307,0.2246,0.5422
2015/1/8,中国石油,0.2629,0.2342,0.1555,0.0875,0.0528,0.0317,0.2342,0.542
2015/1/9,中国石油,0.1835,0.2241,0.1532,0.09,0.0542,0.0325,0.2241,0.5418
2015/1/12,中国石油,0.1208,0.2022,0.1587,0.0916,0.0555,0.0329,0.2069,0.5416
2015/1/13,中国石油,0.0826,0.1706,0.1549,0.0927,0.0557,0.0332,0.1891,0.5413
2015/1/14,中国石油,0.0993,0.1498,0.1523,0.094,0.0565,0.0336,0.1779,0.5411
2015/1/15,中国石油,0.154,0.1281,0.1563,0.0962,0.0576,0.0342,0.1752,0.5408
2015/1/16,中国石油,0.2022,0.1318,0.1602,0.099,0.0592,0.035,0.1779,0.5407
2015/1/19,中国石油,0.2119,0.15,0.1633,0.102,0.0613,0.0358,0.181,0.5405
2015/1/20,中国石油,0.1529,0.1641,0.1628,0.1043,0.062,0.0364,0.1787,0.5402
2015/1/21,中国石油,0.217,0.1876,0.1654,0.1075,0.0637,0.0372,0.1816,0.5401
2015/1/22,中国石油,0.1539,0.1876,0.1626,0.1098,0.0649,0.0378,0.1796,0.5398
2015/1/23,中国石油,0.1923,0.1856,0.1661,0.1125,0.0663,0.0386,0.1805,0.5396
2015/1/26,中国石油,0.1437,0.1719,0.1759,0.1146,0.0677,0.0392,0.1782,0.5394
2015/1/27,中国石油,0.1559,0.1725,0.1749,0.1169,0.0684,0.0398,0.1769,0.5392
2015/1/28,中国石油,0.1032,0.1498,0.1715,0.1183,0.069,0.0402,0.1728,0.5389
2015/1/29,中国石油,0.1125,0.1415,0.1676,0.1198,0.0697,0.0406,0.1696,0.5387
2015/1/30,中国石油,0.0873,0.1205,0.1659,0.1208,0.0699,0.041,0.1655,0.5384
2015/2/2,中国石油,0.0829,0.1084,0.1616,0.1213,0.0709,0.0411,0.1616,0.5382
2015/2/3,中国石油,0.1043,0.098,0.159,0.1226,0.0712,0.0414,0.159,0.5379
2015/2/4,中国石油,0.0998,0.0974,0.1564,0.1238,0.0718,0.0416,0.1564,0.5377
2015/2/5,中国石油,0.0917,0.0932,0.1504,0.1249,0.0725,0.0418,0.1537,0.5374
2015/2/6,中国石油,0.0798,0.0917,0.1434,0.126,0.073,0.042,0.1507,0.5372
2015/2/9,中国石油,0.0683,0.0888,0.1293,0.1267,0.0739,0.0422,0.1476,0.5369
2015/2/10,中国石油,0.0539,0.0787,0.1259,0.1271,0.0737,0.0424,0.1441,0.5366
2015/2/11,中国石油,0.0366,0.0661,0.122,0.1262,0.0739,0.0425,0.1403,0.5363
2015/2/12,中国石油,0.0485,0.0574,0.1189,0.1265,0.0742,0.0426,0.1371,0.5361
2015/2/13,中国石油,0.0724,0.056,0.1184,0.127,0.0747,0.0429,0.1349,0.5358
2015/2/16,中国石油,0.0635,0.055,0.1111,0.1276,0.0756,0.0431,0.1326,0.5355
2015/2/17,中国石油,0.0451,0.0532,0.1081,0.128,0.0753,0.0433,0.1299,0.5353
2015/2/25,中国石油,0.1234,0.1234,0.0874,0.1387,0.0788,0.0441,0.1297,0.535
2015/2/26,中国石油,0.1021,0.1127,0.0851,0.1395,0.0795,0.0444,0.1289,0.5348
2015/2/27,中国石油,0.1211,0.1155,0.0831,0.1405,0.0805,0.0448,0.1287,0.5346
2015/3/2,中国石油,0.0906,0.1093,0.0801,0.141,0.0827,0.0451,0.1276,0.5343
2015/3/3,中国石油,0.1192,0.1113,0.0811,0.1405,0.0835,0.0455,0.1274,0.5341
2015/3/4,中国石油,0.0699,0.1006,0.0791,0.1369,0.0839,0.0457,0.1259,0.5338
2015/3/5,中国石油,0.0675,0.0937,0.0775,0.131,0.0843,0.0459,0.1244,0.5335
2015/3/6,中国石油,0.0425,0.0779,0.075,0.1295,0.084,0.046,0.1223,0.5333
2015/3/9,中国石油,0.0739,0.0746,0.0753,0.1239,0.0845,0.0462,0.1211,0.533
2015/3/10,中国石油,0.0448,0.0597,0.0747,0.1223,0.0847,0.0463,0.1193,0.5327
2015/3/11,中国石油,0.0482,0.0554,0.0755,0.1215,0.085,0.0464,0.1177,0.5325
2015/3/12,中国石油,0.1044,0.0628,0.0792,0.1217,0.0858,0.0468,0.1174,0.5322
2015/3/13,中国石油,0.0695,0.0682,0.079,0.1208,0.0857,0.047,0.1163,0.532
2015/3/16,中国石油,0.0923,0.0718,0.081,0.1213,0.0868,0.0474,0.1158,0.5317
2015/3/17,中国石油,0.1602,0.0949,0.0886,0.1211,0.0881,0.048,0.1167,0.5315
2015/3/18,中国石油,0.1582,0.1169,0.093,0.1215,0.0893,0.0486,0.1176,0.5313
2015/3/19,中国石油,0.1374,0.1235,0.0956,0.1209,0.0903,0.0491,0.118,0.5311
2015/3/20,中国石油,0.1459,0.1388,0.0984,0.1214,0.0908,0.0497,0.1186,0.5309
